,asset,time,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
726,eth,2017-12-27T00:00:00.000000000Z,473086,2.12614565,71561376411,128.7161944,29.32120542,740.7217335,96610337.16,912752,2440601448,46.72383859
727,eth,2017-12-28T00:00:00.000000000Z,493568,2.05381522,69221695770,130.6521479,24.17939122,716.3525123,96630771.28,949503,2862838652,46.81952245
728,eth,2017-12-29T00:00:00.000000000Z,580463,2.11193683,72208168789,125.2895798,20.72093768,747.1003413,96651232.5,1090191,3484792528,46.91208179
729,eth,2017-12-30T00:00:00.000000000Z,611071,2.0196486,69002656934,125.2581142,19.91195426,713.7828326,96671779.97,1136659,3465388481,47.03948834
730,eth,2017-12-31T00:00:00.000000000Z,492424,2.08315971,71770339636,131.2337738,31.23609485,742.2554649,96692234.72,946981,2297673252,47.05957271
731,eth,2018-01-01T00:00:00.000000000Z,520683,2.10992367,73121861827,132.7232735,33.33751421,756.0717656,96712858.69,908945,2193380747,47.11487157
732,eth,2018-01-02T00:00:00.000000000Z,619409,2.33353986,83569772289,128.0895506,19.83699068,863.9183077,96733419.75,1153936,4212825103,47.22709974
733,eth,2018-01-03T00:00:00.000000000Z,648959,2.47650782,91301748706,122.1091637,19.54854062,943.6481262,96754018.97,1238030,4670514822,47.31016696
734,eth,2018-01-04T00:00:00.000000000Z,716438,2.42999826,92164094017,119.6588168,12.01399758,952.3545435,96774982.22,1349890,7671392758,47.42802587
735,eth,2018-01-05T00:00:00.000000000Z,703108,2.37822836,92783985184,119.5003735,14.76238935,958.5528463,96795899.72,1271577,6285160416,47.52585168
736,eth,2018-01-06T00:00:00.000000000Z,669883,2.41483049,97412995908,119.0557913,20.17299949,1006.157475,96816848.62,1226417,4828880106,47.59751233
737,eth,2018-01-07T00:00:00.000000000Z,614040,2.55957535,1.06802E+11,124.8187973,20.42680997,1102.889537,96838028.81,1152722,5228503563,47.66940959
738,eth,2018-01-08T00:00:00.000000000Z,661636,2.50487897,1.09905E+11,125.6172164,16.5059254,1134.69906,96858632.25,1215473,6658542089,47.79811238
739,eth,2018-01-09T00:00:00.000000000Z,715228,2.70068497,1.2482E+11,125.0887332,15.23560035,1288.406875,96879368.06,1256240,8192656739,47.91079831
740,eth,2018-01-10T00:00:00.000000000Z,671853,2.5234669,1.19359E+11,125.7334144,15.98271151,1231.767295,96900450,1177685,7467994716,48.03890162
741,eth,2018-01-11T00:00:00.000000000Z,668789,2.31265001,1.09382E+11,130.4165367,17.31617149,1128.563876,96921481.41,1173965,6316759035,48.14814962
742,eth,2018-01-12T00:00:00.000000000Z,617412,2.47329286,1.21879E+11,131.6791802,22.06325745,1257.231134,96942398.53,1118757,5524071047,48.22156615
743,eth,2018-01-13T00:00:00.000000000Z,654142,2.60892949,1.33823E+11,133.6560825,25.41007843,1380.144541,96963077.62,1179321,5266534797,48.28494563
744,eth,2018-01-14T00:00:00.000000000Z,614264,2.5208012,1.32084E+11,141.2638346,15.83537367,1361.915076,96984103.5,1081593,8341079622,48.52293776
745,eth,2018-01-15T00:00:00.000000000Z,714821,2.35466429,1.24333E+11,137.4583374,20.67181251,1281.721398,97004517.37,1206420,6014603973,48.63424741
746,eth,2018-01-16T00:00:00.000000000Z,735111,2.00257414,1.02962E+11,140.7496471,19.08789692,1061.187089,97025404.97,1277936,5394104310,48.7774358
747,eth,2018-01-17T00:00:00.000000000Z,718205,1.93504998,98271252403,145.5676694,16.46384219,1012.622891,97046248.22,1277083,5968913652,48.91876016
748,eth,2018-01-18T00:00:00.000000000Z,681654,1.94857816,98888437696,146.7171713,20.40135498,1018.766875,97066797.28,1205184,4847150486,49.0493001
749,eth,2018-01-19T00:00:00.000000000Z,543995,1.96457989,99993688613,149.282206,27.07004977,1029.934385,97087435.97,1043257,3693886396,49.12572758
750,eth,2018-01-20T00:00:00.000000000Z,470143,2.16293499,1.11863E+11,160.6728598,35.97540304,1151.945532,97108196.91,984489,3109439899,49.1676825
751,eth,2018-01-21T00:00:00.000000000Z,612388,1.96895811,1.00958E+11,159.5518027,31.16383901,1039.423233,97128471.56,1006530,3239574877,49.22575842
752,eth,2018-01-22T00:00:00.000000000Z,547707,1.88740313,96375480741,163.1725109,29.76050333,992.0374357,97149036.19,972911,3238368641,49.29874459
753,eth,2018-01-23T00:00:00.000000000Z,527571,1.90039739,95732656223,163.8118792,27.17243149,985.2127683,97169524.5,928494,3523153836,49.37399058
754,eth,2018-01-24T00:00:00.000000000Z,510896,1.98678561,1.0177E+11,169.7000357,27.06332516,1047.1202,97190099.91,913668,3760429149,49.44900401
755,eth,2018-01-25T00:00:00.000000000Z,410985,1.9653537,1.01451E+11,171.5357368,31.68723409,1043.621772,97210437.47,788515,3201634094,49.47232134
756,eth,2018-01-26T00:00:00.000000000Z,480908,1.95103595,1.01166E+11,171.0798781,24.11063075,1040.468171,97230838.5,953429,4195891584,49.55703003
757,eth,2018-01-27T00:00:00.000000000Z,424637,2.0339235,1.06273E+11,172.7054145,39.26747203,1092.768236,97251261.56,831992,2706389896,49.60313964
758,eth,2018-01-28T00:00:00.000000000Z,448123,2.20203835,1.18169E+11,174.2063201,29.66067578,1214.831299,97271824.87,889104,3984024446,49.6643782
759,eth,2018-01-29T00:00:00.000000000Z,479352,2.09811434,1.13055E+11,177.755789,24.76567222,1162.0083,97292381.62,936845,4564970170,49.73078375
760,eth,2018-01-30T00:00:00.000000000Z,466227,1.92371119,1.02366E+11,176.358358,25.9837659,1051.933488,97312686.56,906578,3939631931,49.80381304
761,eth,2018-01-31T00:00:00.000000000Z,461713,1.9863663,1.06702E+11,178.8453523,27.26126158,1096.250057,97333220.44,877284,3914035604,49.86588594
762,eth,2018-02-01T00:00:00.000000000Z,501671,1.86223247,99220136898,178.3546478,24.70157498,1019.171008,97353767.06,1008759,4016753465,49.92981518
763,eth,2018-02-02T00:00:00.000000000Z,499746,1.69097862,88885395744,184.0433795,20.41502596,912.8209287,97374406.03,981133,4353920289,50.02342044
764,eth,2018-02-03T00:00:00.000000000Z,433090,1.77416014,93585992592,191.2014323,38.93474272,960.8938261,97394727.75,814486,2403662797,50.05911272
765,eth,2018-02-04T00:00:00.000000000Z,425727,1.56471305,81504483565,190.3281283,40.02140208,836.6724573,97415043.19,800876,2036522444,50.08386588
766,eth,2018-02-05T00:00:00.000000000Z,457677,1.32925577,67499815077,194.355582,28.85972411,692.7628273,97435677,875761,2338893290,50.14523849
767,eth,2018-02-06T00:00:00.000000000Z,452196,1.51013498,76897022887,191.1453687,25.75953373,789.0430207,97456058.62,888219,2985186910,50.21436232
768,eth,2018-02-07T00:00:00.000000000Z,418269,1.46476678,73549578681,194.1999245,30.58170721,754.5365748,97476492.37,818625,2405018732,50.26457477
769,eth,2018-02-08T00:00:00.000000000Z,353159,1.56439845,78821409933,196.1148505,54.9747736,808.4506335,97496874.47,681344,1433774162,50.28009609
770,eth,2018-02-09T00:00:00.000000000Z,399711,1.67578142,85187797375,197.6550314,45.99750282,873.5673743,97517146.22,789807,1852009178,50.30807869
771,eth,2018-02-10T00:00:00.000000000Z,420048,1.63324016,82976885952,197.6888261,41.11847852,850.7148495,97537836.56,848390,2017995046,50.33706796
772,eth,2018-02-11T00:00:00.000000000Z,382341,1.57282516,79488590466,203.372735,50.63346673,814.7832709,97557955.97,773496,1569882443,50.35936044
773,eth,2018-02-12T00:00:00.000000000Z,421764,1.68196689,84656371230,202.5530844,43.5253149,867.5724404,97578446.81,829020,1944991585,50.38437453
774,eth,2018-02-13T00:00:00.000000000Z,365156,1.63403271,81991929043,205.1321318,30.22845978,840.0907838,97598891.25,745822,2712408427,50.4274557
775,eth,2018-02-14T00:00:00.000000000Z,387178,1.77351687,89854692403,200.3143861,45.84443413,920.4636815,97618943.81,746384,1959991308,50.42531633
776,eth,2018-02-15T00:00:00.000000000Z,400782,1.78728914,90792009306,199.7450791,41.421612,929.8692157,97639547.34,777318,2191899468,50.42632097
777,eth,2018-02-16T00:00:00.000000000Z,346010,1.80307119,91735820453,206.2494892,64.28930128,939.3394573,97659924.47,704758,1426922032,50.43525859
778,eth,2018-02-17T00:00:00.000000000Z,349625,1.8610655,95261104089,207.8668629,67.47964209,975.2318063,97680472.97,772079,1411701383,50.44143512
779,eth,2018-02-18T00:00:00.000000000Z,343310,1.7479162,89426625175,208.0655039,55.97597066,915.3109056,97700819.06,756092,1597589539,50.4502364
780,eth,2018-02-19T00:00:00.000000000Z,392016,1.80155775,91646911664,203.2901325,57.95198856,937.8401832,97721246.44,811384,1581428247,50.45458513
781,eth,2018-02-20T00:00:00.000000000Z,392070,1.70907954,86555428499,197.3423787,50.6257215,885.5531411,97741653.75,886897,1709712493,50.46513298
782,eth,2018-02-21T00:00:00.000000000Z,363398,1.62879796,82185564092,197.1249854,52.03085178,840.667043,97762324.31,850504,1579554462,50.45926466
783,eth,2018-02-22T00:00:00.000000000Z,343322,1.57724792,78918180400,202.6250372,28.14267308,807.0768989,97782727.41,761893,2804217644,50.47974298
784,eth,2018-02-23T00:00:00.000000000Z,329223,1.66793511,83696931263,203.6658149,47.47111021,855.767194,97803388.41,733084,1763112994,50.48011757
785,eth,2018-02-24T00:00:00.000000000Z,293520,1.6221155,81585386458,201.5373751,43.18750842,834.0028463,97823870.53,732861,1889096858,50.44629609
786,eth,2018-02-25T00:00:00.000000000Z,294581,1.6407222,82415223481,209.969255,89.22684123,842.31172,97844089.69,690582,923659544,50.42198278
787,eth,2018-02-26T00:00:00.000000000Z,368611,1.68393239,84737188456,203.5464257,56.02199311,865.8630392,97864425,737453,1512570042,50.39753543
788,eth,2018-02-27T00:00:00.000000000Z,355055,1.69821627,85654419154,202.2285452,67.6523698,875.0529819,97884837.75,694583,1266096360,50.29798959
789,eth,2018-02-28T00:00:00.000000000Z,373014,1.65428102,83349187983,208.373791,64.04516716,851.3236464,97905406.87,720368,1301412607,50.18097371
790,eth,2018-03-01T00:00:00.000000000Z,342494,1.68500825,85127114729,211.1305251,62.03034574,869.3022668,97925794.03,684404,1372346288,50.06389481
791,eth,2018-03-02T00:00:00.000000000Z,355811,1.65884301,83778792159,210.1960365,62.55662991,855.3528577,97946469,744666,1339247211,49.87937934
792,eth,2018-03-03T00:00:00.000000000Z,309915,1.65748506,83701705699,219.7097744,95.71909501,854.3875695,97966904.81,673465,874451494.6,49.70075984
793,eth,2018-03-04T00:00:00.000000000Z,287392,1.66925161,84379723816,213.8120467,95.55560159,861.1307224,97987125.09,643241,883043196,49.58860826
794,eth,2018-03-05T00:00:00.000000000Z,358287,1.65108944,83463995978,213.6086459,63.2962447,851.6087531,98007442.59,752756,1318624768,49.50060561
795,eth,2018-03-06T00:00:00.000000000Z,364952,1.58017196,79632582119,212.6632512,53.20872049,812.3461929,98027888.62,712591,1496607725,49.34898358
796,eth,2018-03-07T00:00:00.000000000Z,467576,1.47476601,73708379000,218.7294637,51.58797706,751.754232,98048505.56,783757,1428789869,49.24838395
797,eth,2018-03-08T00:00:00.000000000Z,347207,1.38262832,68583186062,219.4455877,62.59011401,699.337429,98068805.16,690139,1095751097,49.1352876
798,eth,2018-03-09T00:00:00.000000000Z,335308,1.44035658,71145152249,215.4287995,58.80019805,725.3109068,98089180.22,650058,1209947494,48.98908551
799,eth,2018-03-10T00:00:00.000000000Z,318074,1.37004051,67193388210,216.1112938,92.12136185,684.8805821,98109641.25,591377,729400726,48.84512623
800,eth,2018-03-11T00:00:00.000000000Z,288838,1.43619107,70462831502,217.1146406,97.54925223,718.0546897,98130173.81,608899,722330821.5,48.67489974
801,eth,2018-03-12T00:00:00.000000000Z,322689,1.39843978,68385327770,215.2112199,68.84915122,696.7392312,98150534.25,677908,993263192.9,48.4279639
802,eth,2018-03-13T00:00:00.000000000Z,333398,1.38992827,67728321273,215.6205124,36.79499113,689.9021026,98170915.87,699093,1840694051,48.23514903
803,eth,2018-03-14T00:00:00.000000000Z,359709,1.24845781,60125752983,212.0814557,53.39895056,612.3326315,98191325.91,671198,1125972558,48.16119222
804,eth,2018-03-15T00:00:00.000000000Z,339262,1.25508563,60023753325,215.2081535,56.31999135,611.1662759,98211821.72,654531,1065762829,48.08293207
805,eth,2018-03-16T00:00:00.000000000Z,313390,1.24651026,59379916608,224.2769003,73.83090061,604.4843019,98232355.12,654584,804269162.6,47.74376899
806,eth,2018-03-17T00:00:00.000000000Z,279550,1.15055511,54124011997,221.1567973,85.48068213,550.8650041,98252769,593203,633172439.1,47.56322236
807,eth,2018-03-18T00:00:00.000000000Z,318550,1.12510162,52896610439,224.2235716,35.7094807,538.2613282,98273102.06,684094,1481304388,47.33531628
808,eth,2018-03-19T00:00:00.000000000Z,356019,1.15480117,54074961984,226.80619,45.56043756,550.1382127,98293411.97,703891,1186884167,47.29339642
809,eth,2018-03-20T00:00:00.000000000Z,329322,1.16932635,54626764547,226.3060241,55.14476411,555.6366672,98313822.28,661791,990606550.4,47.23053288
810,eth,2018-03-21T00:00:00.000000000Z,352609,1.17931911,54811222955,224.062833,58.11926907,557.397839,98334114.56,697872,943081766.7,47.10168073
811,eth,2018-03-22T00:00:00.000000000Z,345780,1.14537471,53024347273,224.5681328,67.49380706,539.1140453,98354601.84,619453,785617963.9,46.98700895
812,eth,2018-03-23T00:00:00.000000000Z,401205,1.14464095,52885609159,226.8487282,50.64483178,537.5928597,98374835.53,677103,1044244937,46.87643716
813,eth,2018-03-24T00:00:00.000000000Z,354616,1.12052195,51665672186,225.6947364,86.74328113,525.082403,98395360.22,613203,595615839.2,46.70769951
814,eth,2018-03-25T00:00:00.000000000Z,266883,1.1166913,51394917526,227.6410485,103.9482003,522.2228019,98415690.28,526372,494428161,46.57880664
815,eth,2018-03-26T00:00:00.000000000Z,318207,1.05456042,48215745481,231.6878646,52.98651195,489.8176005,98436122.81,626615,909962624.5,46.48853588
816,eth,2018-03-27T00:00:00.000000000Z,292427,0.98763844,44359486903,224.5183346,32.6366323,450.5495944,98456390.72,584055,1359193145,46.39674126
817,eth,2018-03-28T00:00:00.000000000Z,272121,0.98245777,43867261673,224.3905291,38.25916591,445.4580836,98476744.03,579858,1146581757,46.29777787
818,eth,2018-03-29T00:00:00.000000000Z,293419,0.8611093,37956512543,216.246062,39.31008815,385.3564702,98497146.09,583673,965566711.4,46.1777703
819,eth,2018-03-30T00:00:00.000000000Z,316912,0.88138377,38664934990,220.7944566,43.81853042,392.4671277,98517639.47,633616,882387762,46.01269937
820,eth,2018-03-31T00:00:00.000000000Z,273912,0.88914572,38874500292,223.3652728,68.78387661,394.5123781,98538100.31,584396,565168789.6,45.85439705
821,eth,2018-04-01T00:00:00.000000000Z,273312,0.85535842,37261553156,225.5646398,85.31027168,378.0660903,98558305.31,545141,436776866.6,45.75612135
822,eth,2018-04-02T00:00:00.000000000Z,306197,0.87189648,37794873286,225.5614682,72.57294677,383.3976937,98578770.56,598505,520784603.2,45.59992173
823,eth,2018-04-03T00:00:00.000000000Z,327729,0.94609593,40939843369,217.3339607,63.08571916,415.2149299,98599160.16,645977,648955800.3,45.42459037
824,eth,2018-04-04T00:00:00.000000000Z,330922,0.86884248,37330412030,220.9024211,57.70083022,378.5298773,98619459.84,628441,646964903.1,45.34330218
825,eth,2018-04-05T00:00:00.000000000Z,372734,0.88227321,37749629022,220.8615708,80.01242453,382.7007943,98640059.25,695871,471797089.5,45.21735286
826,eth,2018-04-06T00:00:00.000000000Z,350661,0.85728562,36498142130,228.0304566,75.89840111,369.9367528,98660492.25,647981,480881567.9,45.03554789
827,eth,2018-04-07T00:00:00.000000000Z,293326,0.89080189,37943461941,226.6247592,117.4726694,384.5072496,98680745.25,535865,322998210.1,44.97640228
828,eth,2018-04-08T00:00:00.000000000Z,309376,0.92412917,39422755561,223.7958998,81.91349144,399.4155508,98701103.34,595733,481273046.4,44.90737793
829,eth,2018-04-09T00:00:00.000000000Z,319374,0.91921794,39110002723,214.3663661,49.99410001,396.1653971,98721400.22,609799,782292364.8,44.8486461
830,eth,2018-04-10T00:00:00.000000000Z,339055,0.96085422,40825118603,220.4168757,82.12354014,413.4526993,98741932.69,571388,497118348,44.76078195
831,eth,2018-04-11T00:00:00.000000000Z,371762,0.99965056,42447727255,217.1071269,65.05132457,429.7974267,98762171.72,609102,652526716.9,44.68063905
832,eth,2018-04-12T00:00:00.000000000Z,353014,1.139628,48755541074,213.8469059,45.83989322,493.5652066,98782370.44,692606,1063605032,44.61285096
833,eth,2018-04-13T00:00:00.000000000Z,374208,1.1449447,49037683874,211.5357794,47.34094008,496.3177443,98803003.59,730344,1035840940,44.56391509
834,eth,2018-04-14T00:00:00.000000000Z,301862,1.16039066,49730039822,214.5162938,107.9770632,503.221351,98823390,611188,460561144.9,44.48804921
835,eth,2018-04-15T00:00:00.000000000Z,302284,1.22107196,52512140618,215.7455865,88.08459353,531.26395,98843786.81,619985,596155792,44.45198696
836,eth,2018-04-16T00:00:00.000000000Z,334786,1.17579392,50518088449,213.8101926,73.99815557,510.9837583,98864372.16,664402,682693886.9,44.43888698
837,eth,2018-04-17T00:00:00.000000000Z,339274,1.15609887,49652671565,211.5656079,69.47634837,502.1266414,98884758.28,742823,714670139.3,44.41894193
838,eth,2018-04-18T00:00:00.000000000Z,339669,1.20593937,51924595435,206.4529478,57.52772059,524.9945938,98905009.78,703293,902601300.8,44.33619035
839,eth,2018-04-19T00:00:00.000000000Z,360686,1.29384483,56049555139,208.3627982,56.63842547,566.5825263,98925668.44,814318,989602989,44.24383833
840,eth,2018-04-20T00:00:00.000000000Z,369410,1.39707226,60982148654,203.1077341,46.15256477,616.3173407,98946021.19,832220,1321316572,44.14256212
841,eth,2018-04-21T00:00:00.000000000Z,411088,1.37040878,59913992798,215.7525105,60.75740662,605.3963311,98966560.78,746104,986118337.4,44.07105548
842,eth,2018-04-22T00:00:00.000000000Z,414637,1.40354047,61484703315,215.0845084,80.74560945,621.1391014,98987011.41,748858,761461876.8,44.00064862
843,eth,2018-04-23T00:00:00.000000000Z,428031,1.43334673,63620404248,212.6719357,27.01154765,642.5817294,99007490.16,802870,2355303927,43.95912861
844,eth,2018-04-24T00:00:00.000000000Z,417221,1.55790945,69815337159,207.3430882,35.2175189,705.0070205,99027860.91,816357,1982403626,43.8888425
845,eth,2018-04-25T00:00:00.000000000Z,365985,1.36282871,60869873799,210.8483839,41.39220646,614.5464717,99048447.28,799014,1470563640,43.82532513
846,eth,2018-04-26T00:00:00.000000000Z,358539,1.45887021,65563708806,218.1768977,51.29448793,661.7967618,99069249.94,793873,1278182344,43.71929777
847,eth,2018-04-27T00:00:00.000000000Z,346176,1.43096882,64300245299,208.4737604,47.67404835,648.9100009,99089619.84,764479,1348747327,43.57422652
848,eth,2018-04-28T00:00:00.000000000Z,341856,1.49954035,67646021865,206.8928807,56.7911215,682.5355506,99109887.84,775321,1191137278,43.42947556
849,eth,2018-04-29T00:00:00.000000000Z,318879,1.5097924,68232210483,215.4208976,60.39094734,688.3061102,99130618.59,756651,1129841698,43.29189231
850,eth,2018-04-30T00:00:00.000000000Z,361168,1.46345418,66140114957,211.7924505,50.63269587,667.0634077,99151166.44,778133,1306272831,43.1364307
851,eth,2018-05-01T00:00:00.000000000Z,328660,1.47164055,66596881903,202.6353271,53.93170576,671.5316823,99171615.66,713839,1234837300,42.87423041
852,eth,2018-05-02T00:00:00.000000000Z,363346,1.49815735,68106732699,205.7553175,39.98232184,686.6118434,99192481.69,787722,1703421151,42.68397009
853,eth,2018-05-03T00:00:00.000000000Z,394992,1.67700609,77225247396,208.1343243,36.45739861,778.3775441,99213097.78,839586,2118232522,42.47179822
854,eth,2018-05-04T00:00:00.000000000Z,644295,1.67844175,77738801110,208.7956785,40.6053594,783.3912136,99233690.34,1000526,1914496073,42.25044268
855,eth,2018-05-05T00:00:00.000000000Z,396427,1.72826208,80530696454,215.4158253,58.57811135,811.3563922,99254405.62,789261,1374757475,42.006655
856,eth,2018-05-06T00:00:00.000000000Z,389642,1.6723889,77918506988,218.2331456,67.74503556,784.8751797,99275029.97,691273,1150172944,41.85391791
857,eth,2018-05-07T00:00:00.000000000Z,419460,1.59606162,74256868775,224.7230062,27.76242441,747.8353121,99295750.78,789863,2674725653,41.68184472
858,eth,2018-05-08T00:00:00.000000000Z,410500,1.60177919,74653075460,221.9136432,48.41142977,751.6712314,99316126.97,820098,1542054755,41.49602114
859,eth,2018-05-09T00:00:00.000000000Z,390605,1.5942497,74337075824,216.8279927,41.90930731,748.3347896,99336656.34,831127,1773760546,41.30781361
860,eth,2018-05-10T00:00:00.000000000Z,390235,1.54828574,72127622001,215.8199079,47.24113811,725.9431689,99357119.25,854827,1526796874,41.13006831
861,eth,2018-05-11T00:00:00.000000000Z,392464,1.45987902,67530432009,218.6490786,47.0165947,679.5324857,99377783.16,826099,1436310572,40.91009333
862,eth,2018-05-12T00:00:00.000000000Z,383918,1.47253925,68165196148,224.2304856,63.50229482,685.7776403,99398394.09,788487,1073428863,40.73069373
863,eth,2018-05-13T00:00:00.000000000Z,359287,1.56509105,72717595030,226.5591392,84.00351147,731.4267344,99418836.66,762439,865649468.2,40.59854645
864,eth,2018-05-14T00:00:00.000000000Z,398274,1.5542795,72234826147,216.7559774,41.03776409,726.4218089,99439231.12,801788,1760203748,40.48781983
865,eth,2018-05-15T00:00:00.000000000Z,400914,1.51381273,70265478867,216.5115755,51.84077931,706.4711707,99459796.5,779210,1355409386,40.3207014
866,eth,2018-05-16T00:00:00.000000000Z,414046,1.51221319,70172420855,214.7346194,60.05405329,705.390607,99480231.47,807257,1168487671,40.10625964
867,eth,2018-05-17T00:00:00.000000000Z,412529,1.43971798,66471039962,216.6817472,56.50488382,668.044737,99500881.12,835761,1176376898,39.95604893
868,eth,2018-05-18T00:00:00.000000000Z,419826,1.49222575,69033309266,211.1536246,61.71091511,693.6516838,99521576.72,831831,1118656386,39.86536653
869,eth,2018-05-19T00:00:00.000000000Z,424160,1.49231142,69063391772,210.7981025,84.90277833,693.8095807,99542286.09,846288,813440892.4,39.70545712
870,eth,2018-05-20T00:00:00.000000000Z,389190,1.53178592,71047289543,216.097415,80.99918629,713.5916914,99562943.91,777283,877135843,39.60745676
871,eth,2018-05-21T00:00:00.000000000Z,397743,1.49812325,69494006578,219.9448024,61.0085519,697.845526,99583652.81,802211,1139086315,39.4767643
872,eth,2018-05-22T00:00:00.000000000Z,422824,1.3897053,64112011371,215.4502358,42.97789205,643.6678767,99604180.5,822409,1491743971,39.21786017
873,eth,2018-05-23T00:00:00.000000000Z,410012,1.26280432,57606202910,212.9645302,38.93738155,578.2299886,99625069.69,833377,1479457545,39.07153113
874,eth,2018-05-24T00:00:00.000000000Z,418876,1.31637511,59848092836,207.5487242,37.87890904,600.6105728,99645420.09,811167,1579984597,38.92457626
875,eth,2018-05-25T00:00:00.000000000Z,394287,1.27263401,57666215319,208.9076888,56.62789505,578.5942729,99666066.56,800838,1018335844,38.77704533
876,eth,2018-05-26T00:00:00.000000000Z,375954,1.28586339,58245730405,215.3985111,76.27380854,584.2874115,99686779.59,761932,763639990.2,38.60406142
877,eth,2018-05-27T00:00:00.000000000Z,403522,1.26009992,56871875726,209.6319777,43.27842996,570.3888428,99707202.28,776024,1314092858,38.4933352
878,eth,2018-05-28T00:00:00.000000000Z,445032,1.1416378,51219944810,213.461617,38.30491625,513.5970751,99727874.81,861002,1337163733,38.40876276
879,eth,2018-05-29T00:00:00.000000000Z,409323,1.25264302,56248518065,210.5118592,39.19654555,563.903261,99748524.19,812183,1435037636,38.31915678
880,eth,2018-05-30T00:00:00.000000000Z,413796,1.23976503,55547739838,206.2733233,47.61619848,556.7623846,99769203.84,817167,1166572335,38.19945359
881,eth,2018-05-31T00:00:00.000000000Z,416236,1.28068553,57426107820,212.3840445,45.95085234,575.4698647,99789947.91,832842,1249728893,37.9797481
882,eth,2018-06-01T00:00:00.000000000Z,371923,1.28793241,57773072953,205.1688548,37.07780964,578.827564,99810507.56,758242,1558157656,37.82822806
883,eth,2018-06-02T00:00:00.000000000Z,404528,1.31497844,59081309627,208.1946029,79.07131822,591.8119591,99831219.56,768017,747190143.7,37.66014255
884,eth,2018-06-03T00:00:00.000000000Z,415409,1.37031158,61731602955,208.2788322,94.74995457,618.2328428,99851704.22,809997,651521187.9,37.50464828
885,eth,2018-06-04T00:00:00.000000000Z,397194,1.3105608,58913062574,207.3699651,50.53003726,589.8826707,99872509.41,807165,1165901823,37.37646224
886,eth,2018-06-05T00:00:00.000000000Z,380350,1.34684862,60652973637,209.2250101,49.60065954,607.1803103,99892853.25,780654,1222825950,37.21290361
887,eth,2018-06-06T00:00:00.000000000Z,374278,1.34285375,60490562172,206.2349984,48.45330176,605.4294448,99913479.09,754070,1248430137,37.01865391
888,eth,2018-06-07T00:00:00.000000000Z,403581,1.33702395,60176361052,206.4051051,48.92710503,602.159334,99934282.59,775828,1229918693,36.84557719
889,eth,2018-06-08T00:00:00.000000000Z,364344,1.3313574,59985796782,210.1627865,47.56674509,600.1281806,99954974.16,720017,1261086851,36.70389462
890,eth,2018-06-09T00:00:00.000000000Z,388714,1.31920168,59580934257,214.4845036,89.50785231,595.9536233,99975789.94,769427,665650361.6,36.54450692
891,eth,2018-06-10T00:00:00.000000000Z,406267,1.1617924,52125734661,212.314649,60.13035881,521.2769173,99996245.62,771280,866878822.8,36.43780097
892,eth,2018-06-11T00:00:00.000000000Z,403546,1.18501233,52946184120,211.8929176,48.88507796,529.3715289,100017060.3,768985,1083074556,36.32735092
893,eth,2018-06-12T00:00:00.000000000Z,355775,1.10629446,49002051611,220.4382032,44.29318935,489.8360853,100037651.5,770199,1106311203,36.06854343
894,eth,2018-06-13T00:00:00.000000000Z,385073,1.07849175,47472702349,217.6454069,42.82367035,474.4509752,100058182.7,797637,1108562203,35.86449798
895,eth,2018-06-14T00:00:00.000000000Z,372165,1.17313082,51812954966,218.6631519,38.89934341,517.7222291,100078675.5,765916,1331975052,35.74476681
896,eth,2018-06-15T00:00:00.000000000Z,385201,1.108696,48698186728,217.96127,41.48458815,486.4992463,100099202.8,763803,1173886229,35.5514503
897,eth,2018-06-16T00:00:00.000000000Z,310364,1.13335781,49791769790,223.8194826,84.09130077,497.3220047,100119780.2,639775,592115585.5,35.37039149
898,eth,2018-06-17T00:00:00.000000000Z,321511,1.13084684,49652590864,225.6116715,93.61702138,495.8307411,100140202.6,648548,530379947.3,35.26906417
899,eth,2018-06-18T00:00:00.000000000Z,344436,1.1780153,51768180559,234.1044316,64.50505351,516.850604,100160820.5,695753,802544572,35.17982909
900,eth,2018-06-19T00:00:00.000000000Z,375907,1.22191667,53804847664,230.6426942,55.67877616,537.0747794,100181296.4,778765,966343935.2,35.07676197
901,eth,2018-06-20T00:00:00.000000000Z,388423,1.21750926,53634957063,227.4821603,50.52483534,535.2689378,100201886,803076,1061556296,34.9427257
902,eth,2018-06-21T00:00:00.000000000Z,384776,1.19710454,52677984170,234.9963725,57.81188488,525.6111783,100222343.7,752035,911196448.2,34.89362233
903,eth,2018-06-22T00:00:00.000000000Z,383910,1.0638575,46409205553,230.965773,44.44211425,462.9670827,100242992,770457,1044261875,34.82080779
904,eth,2018-06-23T00:00:00.000000000Z,340250,1.09176427,47649818255,232.7957069,84.49509579,475.2452405,100263641.2,675918,563935904.3,34.72122304
905,eth,2018-06-24T00:00:00.000000000Z,359869,1.04817453,45567922299,235.215011,54.98962924,454.3887683,100283997.9,671994,828663930.5,34.61995793
906,eth,2018-06-25T00:00:00.000000000Z,492435,1.0628783,46059269148,222.789893,42.27007831,459.1942902,100304533.7,837265,1089642390,34.59432591
907,eth,2018-06-26T00:00:00.000000000Z,372838,1.00675517,43389943766,223.716137,51.88070688,432.4930815,100325174.2,732170,836340643.3,34.49838561
